user,email,department,student_lat,student_lon,cluster_id,centroid_lat,centroid_lon,road_distance_km,walking_distance_km,walking_layer,within_distance_limit
Unknown,N/A,N/A,12.9360621,80.1517272,6,12.93973436175006,80.15121313426313,0.488,0.488,best,True
Unknown,N/A,N/A,12.941865844072272,80.14915708685649,6,12.93973436175006,80.15121313426313,0.449,0.449,best,True
Unknown,N/A,N/A,12.940478,80.150728,6,12.93973436175006,80.15121313426313,0.134,0.134,best,True
Unknown,N/A,N/A,12.940478,80.150728,6,12.93973436175006,80.15121313426313,0.134,0.134,best,True
Unknown,N/A,N/A,12.9360621,80.1517272,6,12.93973436175006,80.15121313426313,0.488,0.488,best,True
Unknown,N/A,N/A,12.940992,80.148146,6,12.93973436175006,80.15121313426313,0.402,0.402,best,True
Unknown,N/A,N/A,12.940478,80.150728,6,12.93973436175006,80.15121313426313,0.134,0.134,best,True
Unknown,N/A,N/A,12.9403644,80.1506036,6,12.93973436175006,80.15121313426313,0.134,0.134,best,True
Unknown,N/A,N/A,12.9355184,80.1514421,6,12.93973436175006,80.15121313426313,0.583,0.509,best,True
Unknown,N/A,N/A,12.939687215460768,80.14845820945234,6,12.93973436175006,80.15121313426313,0.619,0.332,best,True
Unknown,N/A,N/A,12.944271501411038,80.14788385463932,6,12.93973436175006,80.15121313426313,0.918,0.888,best,True
Unknown,N/A,N/A,12.9355622,80.156197,6,12.93973436175006,80.15121313426313,0.989,0.989,best,True
Unknown,N/A,N/A,12.940234408899114,80.15036900782891,6,12.93973436175006,80.15121313426313,0.177,0.197,best,True
Unknown,N/A,N/A,12.94045535896351,80.15062787787562,6,12.93973436175006,80.15121313426313,0.135,0.135,best,True
Unknown,N/A,N/A,12.940478,80.150728,6,12.93973436175006,80.15121313426313,0.134,0.134,best,True
Unknown,N/A,N/A,12.9438542,80.1539034,6,12.93973436175006,80.15121313426313,0.859,0.859,best,True
Unknown,N/A,N/A,12.9403937,80.15062400000001,6,12.93973436175006,80.15121313426313,0.133,0.133,best,True
Unknown,N/A,N/A,12.936985868627469,80.14993738409875,6,12.93973436175006,80.15121313426313,0.784,0.414,best,True
Unknown,N/A,N/A,12.940478,80.150728,6,12.93973436175006,80.15121313426313,0.134,0.134,best,True
Unknown,N/A,N/A,12.9403455,80.1506789,6,12.93973436175006,80.15121313426313,0.126,0.126,best,True
Unknown,N/A,N/A,13.0612272,80.1489311,7,13.061561065280825,80.14691256306392,0.396,0.396,best,True
Unknown,N/A,N/A,13.0610002,80.1489548,7,13.061561065280825,80.14691256306392,0.495,0.435,best,True
Unknown,N/A,N/A,13.0612272,80.1489311,7,13.061561065280825,80.14691256306392,0.396,0.396,best,True
Unknown,N/A,N/A,13.0612753,80.1489877,7,13.061561065280825,80.14691256306392,0.402,0.402,best,True
Unknown,N/A,N/A,13.0612272,80.1489311,7,13.061561065280825,80.14691256306392,0.396,0.396,best,True
Unknown,N/A,N/A,13.061431672650826,80.15145946394443,8,13.061538368769936,80.15268552324261,0.146,0.146,best,True
Unknown,N/A,N/A,13.061191076127509,80.15141626641412,8,13.061538368769936,80.15268552324261,0.164,0.143,best,True
Unknown,N/A,N/A,13.061397755442629,80.15150977594357,8,13.061538368769936,80.15268552324261,0.181,0.139,best,True
Unknown,N/A,N/A,13.063320059598874,80.15514381127714,8,13.061538368769936,80.15268552324261,0.751,0.599,best,True
Unknown,N/A,N/A,13.061103,80.15136249999999,8,13.061538368769936,80.15268552324261,0.198,0.175,best,True
Unknown,N/A,N/A,13.061103,80.15136249999999,8,13.061538368769936,80.15268552324261,0.198,0.175,best,True
Unknown,N/A,N/A,13.06578327801622,80.15209330920807,8,13.061538368769936,80.15268552324261,0.589,0.589,best,True
Unknown,N/A,N/A,13.06691964864677,80.15355098443816,8,13.061538368769936,80.15268552324261,0.956,0.915,best,True
Unknown,N/A,N/A,13.059840270243456,80.15342149594974,8,13.061538368769936,80.15268552324261,0.742,0.492,best,True
Unknown,N/A,N/A,13.061103,80.15136249999999,8,13.061538368769936,80.15268552324261,0.198,0.175,best,True
Unknown,N/A,N/A,13.0644673,80.15245329999999,8,13.061538368769936,80.15268552324261,0.584,0.457,best,True
Unknown,N/A,N/A,13.064519440393996,80.1525522103247,8,13.061538368769936,80.15268552324261,0.549,0.467,best,True
Unknown,N/A,N/A,13.06385110107298,80.15234684604715,8,13.061538368769936,80.15268552324261,0.376,0.376,best,True
Unknown,N/A,N/A,13.094402253873415,79.65904705479781,9,13.093137033709409,79.65973230337325,0.49,0.21,best,True
Unknown,N/A,N/A,13.0949446,79.658699,9,13.093137033709409,79.65973230337325,0.558,0.277,best,True
Unknown,N/A,N/A,13.0949446,79.658699,9,13.093137033709409,79.65973230337325,0.558,0.277,best,True
Unknown,N/A,N/A,13.0925574,79.659652,9,13.093137033709409,79.65973230337325,0.267,0.267,best,True
Unknown,N/A,N/A,13.092584834405915,79.65952605007766,9,13.093137033709409,79.65973230337325,0.281,0.248,best,True
Unknown,N/A,N/A,13.09540219514778,79.6590193410861,9,13.093137033709409,79.65973230337325,0.638,0.358,best,True
Unknown,N/A,N/A,13.0922804,79.66366719999999,9,13.093137033709409,79.65973230337325,0.49,0.49,best,True
Unknown,N/A,N/A,13.09244991444834,79.66292851001496,9,13.093137033709409,79.65973230337325,0.411,0.411,best,True
Unknown,N/A,N/A,13.0925574,79.659652,9,13.093137033709409,79.65973230337325,0.267,0.267,best,True
Unknown,N/A,N/A,13.092596053100682,79.65955464019625,9,13.093137033709409,79.65973230337325,0.282,0.248,best,True
Unknown,N/A,N/A,13.0941503,79.655951,9,13.093137033709409,79.65973230337325,0.909,0.562,best,True
Unknown,N/A,N/A,13.092582796951694,79.65959608845036,9,13.093137033709409,79.65973230337325,0.274,0.252,best,True
Unknown,N/A,N/A,13.0944351493343,79.65901670750006,9,13.093137033709409,79.65973230337325,0.494,0.213,best,True
Unknown,N/A,N/A,13.0925672,79.65947539999999,9,13.093137033709409,79.65973230337325,0.286,0.261,best,True
Unknown,N/A,N/A,13.0947864,79.6581807,9,13.093137033709409,79.65973230337325,0.613,0.333,best,True
Unknown,N/A,N/A,13.09255776654567,79.65948057771669,9,13.093137033709409,79.65973230337325,0.286,0.26,best,True
Unknown,N/A,N/A,13.09262396133524,79.65955050691073,9,13.093137033709409,79.65973230337325,0.285,0.244,best,True
Unknown,N/A,N/A,13.092565881479157,79.65962227735301,9,13.093137033709409,79.65973230337325,0.271,0.271,best,True
Unknown,N/A,N/A,13.0925574,79.659652,9,13.093137033709409,79.65973230337325,0.267,0.267,best,True
Unknown,N/A,N/A,13.094606214550469,79.65908270767882,9,13.093137033709409,79.65973230337325,0.511,0.231,best,True
Unknown,N/A,N/A,13.0925574,79.659652,9,13.093137033709409,79.65973230337325,0.267,0.267,best,True
Unknown,N/A,N/A,13.09252684016029,79.65960807474515,9,13.093137033709409,79.65973230337325,0.272,0.272,best,True
Unknown,N/A,N/A,13.09251596078782,79.65963305214706,9,13.093137033709409,79.65973230337325,0.269,0.269,best,True
Unknown,N/A,N/A,13.0949446,79.658699,9,13.093137033709409,79.65973230337325,0.558,0.277,best,True
Unknown,N/A,N/A,13.092606322200696,79.65938535563667,9,13.093137033709409,79.65973230337325,0.294,0.269,best,True
Unknown,N/A,N/A,13.0949446,79.658699,9,13.093137033709409,79.65973230337325,0.558,0.277,best,True
Unknown,N/A,N/A,13.092490471990676,79.65958767812032,9,13.093137033709409,79.65973230337325,0.285,0.26,best,True
Unknown,N/A,N/A,13.0926454,79.65897840000001,9,13.093137033709409,79.65973230337325,0.335,0.31,best,True
Unknown,N/A,N/A,13.092555701822445,79.65951523350674,9,13.093137033709409,79.65973230337325,0.282,0.257,best,True
Unknown,N/A,N/A,13.092608015035966,79.65973528916243,9,13.093137033709409,79.65973230337325,0.259,0.259,best,True
Unknown,N/A,N/A,13.092529346294278,79.65971782831231,9,13.093137033709409,79.65973230337325,0.26,0.26,best,True
Unknown,N/A,N/A,13.09250357912967,79.65972110514491,9,13.093137033709409,79.65973230337325,0.26,0.26,best,True
Unknown,N/A,N/A,13.10261459246415,79.65459592417457,10,13.09867780808302,79.65524680131699,0.671,0.663,best,True
Unknown,N/A,N/A,13.0991519,79.6558404,10,13.09867780808302,79.65524680131699,0.277,0.277,best,True
Unknown,N/A,N/A,13.09846373442364,79.65567354573672,10,13.09867780808302,79.65524680131699,0.048,0.048,best,True
Unknown,N/A,N/A,13.0991519,79.6558404,10,13.09867780808302,79.65524680131699,0.277,0.277,best,True
Unknown,N/A,N/A,13.100275,79.6568613,10,13.09867780808302,79.65524680131699,0.539,0.459,best,True
Unknown,N/A,N/A,13.100228078694656,79.65511098905739,10,13.09867780808302,79.65524680131699,0.433,0.433,best,True
Unknown,N/A,N/A,13.09926114815454,79.65604486944697,10,13.09867780808302,79.65524680131699,0.253,0.253,best,True
Unknown,N/A,N/A,13.09919866045477,79.6560620211761,10,13.09867780808302,79.65524680131699,0.252,0.252,best,True
Unknown,N/A,N/A,13.099166621565494,79.65600087161475,10,13.09867780808302,79.65524680131699,0.259,0.259,best,True
Unknown,N/A,N/A,13.0991519,79.6558404,10,13.09867780808302,79.65524680131699,0.277,0.277,best,True
Unknown,N/A,N/A,13.0991519,79.6558404,10,13.09867780808302,79.65524680131699,0.277,0.277,best,True
Unknown,N/A,N/A,13.0987128,79.6556294,10,13.09867780808302,79.65524680131699,0.04,0.04,best,True
Unknown,N/A,N/A,13.099141769244897,79.65604887170038,10,13.09867780808302,79.65524680131699,0.254,0.254,best,True
Unknown,N/A,N/A,13.099183804444376,79.65596959831852,10,13.09867780808302,79.65524680131699,0.262,0.262,best,True
Unknown,N/A,N/A,13.0991519,79.6558404,10,13.09867780808302,79.65524680131699,0.277,0.277,best,True
Unknown,N/A,N/A,13.0991519,79.6558404,10,13.09867780808302,79.65524680131699,0.277,0.277,best,True
Unknown,N/A,N/A,13.100558156591385,79.6565379571974,10,13.09867780808302,79.65524680131699,0.46,0.46,best,True
Unknown,N/A,N/A,13.13070588314799,80.1319435446637,12,13.130696573678614,80.1316489273865,0.032,0.032,best,True
Unknown,N/A,N/A,13.1325417,80.1324306,12,13.130696573678614,80.1316489273865,0.524,0.35,best,True
Unknown,N/A,N/A,13.13088791687718,80.13206317504418,12,13.130696573678614,80.1316489273865,0.102,0.102,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.130703188796828,80.13186619878975,12,13.130696573678614,80.1316489273865,0.024,0.024,best,True
Unknown,N/A,N/A,13.130615891162872,80.13227753976811,12,13.130696573678614,80.1316489273865,0.068,0.068,best,True
Unknown,N/A,N/A,13.130593620907783,80.13163313935668,12,13.130696573678614,80.1316489273865,0.256,0.002,best,True
Unknown,N/A,N/A,13.13065541019151,80.13157820167498,12,13.130696573678614,80.1316489273865,0.25,0.008,best,True
Unknown,N/A,N/A,13.130652756025894,80.13136859403187,12,13.130696573678614,80.1316489273865,0.228,0.03,best,True
Unknown,N/A,N/A,13.130780752883147,80.13145412232407,12,13.130696573678614,80.1316489273865,0.168,0.091,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.130648733838404,80.13154447418255,12,13.130696573678614,80.1316489273865,0.249,0.023,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.130610309863892,80.13162178278975,12,13.130696573678614,80.1316489273865,0.255,0.003,best,True
Unknown,N/A,N/A,13.130589397006936,80.13175987980888,12,13.130696573678614,80.1316489273865,0.012,0.012,best,True
Unknown,N/A,N/A,13.1307837,80.131779,12,13.130696573678614,80.1316489273865,0.132,0.132,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.130633210007872,80.13022249959072,12,13.130696573678614,80.1316489273865,0.853,0.157,best,True
Unknown,N/A,N/A,13.130613,80.131721,12,13.130696573678614,80.1316489273865,0.008,0.008,best,True
Unknown,N/A,N/A,13.130613,80.131721,12,13.130696573678614,80.1316489273865,0.008,0.008,best,True
Unknown,N/A,N/A,13.1294312,80.131564,12,13.130696573678614,80.1316489273865,0.384,0.159,best,True
Unknown,N/A,N/A,13.130625738287934,80.13192004596927,12,13.130696573678614,80.1316489273865,0.029,0.029,best,True
Unknown,N/A,N/A,13.13064043697615,80.13162691723174,12,13.130696573678614,80.1316489273865,0.256,0.002,best,True
Unknown,N/A,N/A,13.130662125543331,80.13158175258647,12,13.130696573678614,80.1316489273865,0.251,0.007,best,True
Unknown,N/A,N/A,13.130613,80.131721,12,13.130696573678614,80.1316489273865,0.008,0.008,best,True
Unknown,N/A,N/A,13.130692956694984,80.131715448166,12,13.130696573678614,80.1316489273865,0.007,0.007,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.130668725546537,80.13173835818284,12,13.130696573678614,80.1316489273865,0.01,0.01,best,True
Unknown,N/A,N/A,13.130704846286273,80.13167818327811,12,13.130696573678614,80.1316489273865,0.003,0.003,best,True
Unknown,N/A,N/A,13.13065476187353,80.13162210017718,12,13.130696573678614,80.1316489273865,0.255,0.003,best,True
Unknown,N/A,N/A,13.130671181476208,80.13186779200619,12,13.130696573678614,80.1316489273865,0.024,0.024,best,True
Unknown,N/A,N/A,13.130651561891524,80.13165747963639,12,13.130696573678614,80.1316489273865,0.001,0.001,best,True
Unknown,N/A,N/A,13.13066215358159,80.1318572308082,12,13.130696573678614,80.1316489273865,0.022,0.022,best,True
Unknown,N/A,N/A,13.130699215491434,80.13156380878902,12,13.130696573678614,80.1316489273865,0.249,0.009,best,True
Unknown,N/A,N/A,13.1307405,80.1314386,12,13.130696573678614,80.1316489273865,0.235,0.023,best,True
Unknown,N/A,N/A,13.130640256752804,80.13178366632185,12,13.130696573678614,80.1316489273865,0.014,0.014,best,True
Unknown,N/A,N/A,13.130662488463958,80.13161454045041,12,13.130696573678614,80.1316489273865,0.254,0.004,best,True
Unknown,N/A,N/A,13.130638364571922,80.13186514163858,12,13.130696573678614,80.1316489273865,0.023,0.023,best,True
Unknown,N/A,N/A,13.130688036674718,80.13173500557897,12,13.130696573678614,80.1316489273865,0.009,0.009,best,True
Unknown,N/A,N/A,13.12309502033392,79.91181449242956,15,13.123644027919914,79.91146337285997,0.211,0.14,best,True
Unknown,N/A,N/A,13.123373924932912,79.91167847416202,15,13.123644027919914,79.91146337285997,0.243,0.105,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.125222129472936,79.91112585235011,15,13.123644027919914,79.91146337285997,0.461,0.19,best,True
Unknown,N/A,N/A,13.119651601347034,79.90963158286029,15,13.123644027919914,79.91146337285997,0.533,0.533,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.123633285168811,79.91212814760742,15,13.123644027919914,79.91146337285997,0.334,0.198,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.123694709808827,79.91156476507447,15,13.123644027919914,79.91146337285997,0.283,0.068,best,True
Unknown,N/A,N/A,13.123788176688176,79.91153671497456,15,13.123644027919914,79.91146337285997,0.294,0.057,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.125820296235002,79.91122877195914,15,13.123644027919914,79.91146337285997,0.546,0.274,best,True
Unknown,N/A,N/A,13.123388012690308,79.91166902703918,15,13.123644027919914,79.91146337285997,0.243,0.104,best,True
Unknown,N/A,N/A,13.122869152733664,79.91192392377485,15,13.123644027919914,79.91146337285997,0.184,0.149,best,True
Unknown,N/A,N/A,13.125829704632608,79.91097921223319,15,13.123644027919914,79.91146337285997,0.53,0.258,best,True
Unknown,N/A,N/A,13.12166152547547,79.91045166795915,15,13.123644027919914,79.91146337285997,0.291,0.291,best,True
Unknown,N/A,N/A,13.124371,79.91136999999999,15,13.123644027919914,79.91146337285997,0.362,0.091,best,True
Unknown,N/A,N/A,13.123563329744302,79.91155895539553,15,13.123644027919914,79.91146337285997,0.27,0.081,best,True
Unknown,N/A,N/A,13.123730019204508,79.9107574424062,15,13.123644027919914,79.91146337285997,0.388,0.1,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.122445040097364,79.91182358903421,15,13.123644027919914,79.91146337285997,0.239,0.143,best,True
Unknown,N/A,N/A,13.123628410620938,79.91160446256461,15,13.123644027919914,79.91146337285997,0.275,0.076,best,True
Unknown,N/A,N/A,13.123628542193805,79.91161609094699,15,13.123644027919914,79.91146337285997,0.274,0.077,best,True
Unknown,N/A,N/A,13.124492563402043,79.91133918280221,15,13.123644027919914,79.91146337285997,0.376,0.105,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.123629542136303,79.91167348430074,15,13.123644027919914,79.91146337285997,0.272,0.079,best,True
Unknown,N/A,N/A,13.12411349752786,79.9133753290099,15,13.123644027919914,79.91146337285997,0.544,0.273,best,True
Unknown,N/A,N/A,13.123104651329822,79.91156630804815,15,13.123644027919914,79.91146337285997,0.06,0.06,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.12365678106127,79.91161473155883,15,13.123644027919914,79.91146337285997,0.277,0.074,best,True
Unknown,N/A,N/A,13.123629023388624,79.91160437605322,15,13.123644027919914,79.91146337285997,0.275,0.076,best,True
Unknown,N/A,N/A,13.1226901,79.91176899999999,15,13.123644027919914,79.91146337285997,0.112,0.112,best,True
Unknown,N/A,N/A,13.123648587179355,79.91167979624134,15,13.123644027919914,79.91146337285997,0.274,0.077,best,True
Unknown,N/A,N/A,13.1226901,79.91176899999999,15,13.123644027919914,79.91146337285997,0.112,0.112,best,True
Unknown,N/A,N/A,13.123658271829196,79.91155827038438,15,13.123644027919914,79.91146337285997,0.28,0.071,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.1236581,79.91159379999999,15,13.123644027919914,79.91146337285997,0.278,0.073,best,True
Unknown,N/A,N/A,13.126397988440392,79.91507444486282,16,13.12643656046641,79.91784894256408,0.932,0.815,best,True
Unknown,N/A,N/A,13.12725846636394,79.91755257394665,16,13.12643656046641,79.91784894256408,0.397,0.397,best,True
Unknown,N/A,N/A,13.125918957079106,79.91724365585482,16,13.12643656046641,79.91784894256408,0.578,0.578,best,True
Unknown,N/A,N/A,13.1266657,79.91882369999999,16,13.12643656046641,79.91784894256408,0.223,0.223,best,True
Unknown,N/A,N/A,13.1266657,79.91882369999999,16,13.12643656046641,79.91784894256408,0.223,0.223,best,True
Unknown,N/A,N/A,13.12571255091501,79.91957558072026,16,13.12643656046641,79.91784894256408,0.395,0.395,best,True
Unknown,N/A,N/A,13.1206486,79.9166465,17,13.12136524425087,79.91789536807288,0.336,0.336,best,True
Unknown,N/A,N/A,13.12139903275261,79.91673370421863,17,13.12136524425087,79.91789536807288,0.249,0.249,best,True
Unknown,N/A,N/A,13.1220481,79.9203059,17,13.12136524425087,79.91789536807288,0.33,0.33,best,True
Unknown,N/A,N/A,12.979879259189138,80.22742218124829,18,12.980743563749575,80.2290281668474,0.198,0.198,best,True
Unknown,N/A,N/A,12.980073960464834,80.22945196449561,18,12.980743563749575,80.2290281668474,0.29,0.29,best,True
Unknown,N/A,N/A,12.980176591414796,80.22844022785533,18,12.980743563749575,80.2290281668474,0.91,0.136,best,True
Unknown,N/A,N/A,12.978383412749729,80.23049287150268,18,12.980743563749575,80.2290281668474,0.595,0.539,best,True
Unknown,N/A,N/A,12.9804213,80.22505869999999,18,12.980743563749575,80.2290281668474,0.605,0.6,best,True
Unknown,N/A,N/A,12.98049264783696,80.2289243463171,18,12.980743563749575,80.2290281668474,0.157,0.188,best,True
Unknown,N/A,N/A,12.978520820551056,80.22560601739322,18,12.980743563749575,80.2290281668474,0.542,0.458,best,True
Unknown,N/A,N/A,12.981123801302871,80.23429589747829,18,12.980743563749575,80.2290281668474,0.805,0.636,best,True
